Date,Consumption,Wind,Solar,Wind+Solar,Traditional
2020-09-01,171.77013,2.29696,2.89951,5.19647,166.57366
2020-09-02,171.29341,0.57,8.97482,9.54482,161.74859
2020-09-03,171.60557,0.86424,10.33675,11.200990000000001,160.40458
2020-09-04,168.40765,1.69774,7.1348199999999995,8.832559999999999,159.57509
2020-09-05,143.79829,1.44641,8.44006,9.886470000000001,133.91182
2020-09-06,142.83619,0.46535,5.95693,6.42228,136.41391
2020-09-07,172.86595,0.3362,7.9130400000000005,8.24924,164.61671
2020-09-08,174.715,0.73947,11.11844,11.85791,162.85709
2020-09-09,175.45309,1.0408,11.53384,12.574639999999999,162.87845000000002
2020-09-10,175.17607,0.8135,5.68036,6.493860000000001,168.68221
2020-09-11,169.12426,0.38983,7.90341,8.29324,160.83102
2020-09-12,146.16098,0.62576,9.64866,10.27442,135.88656
2020-09-13,144.64017,0.19566,9.796429999999999,9.99209,134.64808000000002
2020-09-14,174.14903,0.94961,10.08586,11.03547,163.11356
2020-09-15,176.98615,1.59118,10.32154,11.91272,165.07343
2020-09-16,178.53997,1.28233,9.13581,10.41814,168.12183000000002
2020-09-17,177.00034,2.49061,5.86589,8.3565,168.64383999999998
2020-09-18,169.95798,1.68729,11.254340000000001,12.94163,157.01635
2020-09-19,146.89972,1.4956,9.51893,11.014529999999999,135.88519
2020-09-20,145.19407,1.12899,10.58234,11.71133,133.48274
2020-09-21,174.26664,1.08931,9.84553,10.93484,163.3318
2020-09-22,177.60911,1.6637,9.59257,11.25627,166.35284
2020-09-23,180.43906,1.18057,6.37706,7.55763,172.88143000000002
2020-09-24,178.81245,1.54697,7.04807,8.595040000000001,170.21741
2020-09-25,176.05194,1.98905,1.58894,3.57799,172.47395
2020-09-26,153.16001,2.47509,1.64247,4.11756,149.04245
2020-09-27,146.38596,1.13252,4.45056,5.583080000000001,140.80288000000002
2020-09-28,156.81187,0.71732,1.31962,2.03694,154.77493
2020-09-29,184.80809,0.9770300000000001,1.9062700000000001,2.8833,181.92479
2020-09-30,,,,,
